0,0.0010045167
1,0.0012620913
2,0.0014012932
3,0.0016992195
4,0.0018099803
5,0.0019242490
6,0.0020231565
7,0.0021339059
8,0.0021252280
9,0.0021731227
10,0.0021764701
11,0.0022037648
12,0.0022059200
13,0.0022136922
14,0.0022040055
15,0.0022176930
16,0.0021911778
17,0.0021913269
18,0.0021853429
19,0.0021733061
20,0.0021485219
21,0.0021643073
22,0.0021307191
23,0.0021139593
24,0.0021167794
25,0.0020856329
26,0.0020741693
27,0.0020686783
28,0.0020468173
29,0.0020270656
30,0.0020154416
31,0.0019927323
32,0.0019882959
33,0.0019626290
34,0.0019526213
35,0.0019350591
36,0.0019282498
37,0.0019053571
38,0.0018920364
39,0.0018732362
40,0.0018631941
41,0.0018380889
42,0.0018379514
43,0.0018182799
44,0.0018041568
45,0.0017972902
46,0.0017809087
47,0.0017660634
48,0.0017687115
49,0.0017602056
50,0.0017457959
51,0.0017470454
52,0.0017362582
53,0.0017396285
54,0.0017375651
55,0.0017426893
56,0.0017510920
57,0.0017665105
58,0.0017767819
59,0.0017926245
60,0.0018230717
61,0.0018416312
62,0.0018728464
63,0.0018884139
64,0.0019009895
65,0.0019189758
66,0.0019233778
67,0.0019295796
68,0.0019403782
69,0.0019467520
70,0.0019509591
71,0.0019555330
72,0.0019701261
73,0.0019704930
74,0.0019901874
75,0.0019960338
76,0.0020156021
77,0.0020118535
78,0.0020216892
79,0.0020292093
80,0.0020349296
81,0.0020397787
82,0.0020533171
83,0.0020825607
84,0.0020975550
85,0.0021234168
86,0.0021523049
87,0.0021841507
88,0.0022069631
89,0.0022411360
90,0.0022727295
91,0.0022883773
92,0.0023211287
93,0.0023695278
94,0.0024001240
95,0.0024313851
96,0.0024754739
97,0.0025063338
98,0.0025402774
99,0.0025686955
100,0.0026133117
101,0.0026450657
102,0.0026741373
103,0.0026986120
104,0.0027421964
105,0.0027699038
106,0.0028150587
107,0.0028494265
108,0.0029157087
109,0.0029464311
110,0.0030143526
111,0.0030871576
112,0.0031392939
113,0.0032099896
114,0.0032865088
115,0.0033770823
116,0.0034741557
117,0.0035761584
118,0.0036819326
119,0.0037666368
120,0.0038575084
121,0.0039192511
122,0.0039820255
123,0.0040167830
124,0.0040463016
125,0.0040401571
126,0.0040536612
127,0.0040702490
128,0.0040665577
129,0.0040782391
130,0.0041303982
131,0.0041201842
132,0.0041636999
133,0.0042052782
134,0.0042484957
135,0.0043095621
136,0.0043433108
137,0.0043855769
138,0.0044268228
139,0.0044509306
140,0.0044750385
141,0.0044656384
142,0.0045201246
143,0.0045486116
144,0.0046001517
145,0.0046480923
146,0.0047269844
147,0.0047960523
148,0.0049142186
149,0.0050267219
150,0.0051150028
151,0.0051725383
152,0.0051948923
153,0.0052159164
154,0.0052590996
155,0.0053364901
156,0.0054133417
157,0.0055016111
158,0.0055754593
159,0.0056554519
160,0.0057182034
161,0.0058313716
162,0.0059362173
163,0.0059894769
164,0.0060031644
165,0.0059725567
166,0.0059618842
167,0.0059766378
168,0.0060373029
169,0.0060200502
170,0.0060449605
171,0.0060667642
172,0.0059738865
173,0.0058899848
174,0.0057968549
175,0.0057418757
176,0.0057125060
177,0.0057262508
178,0.0057145924
179,0.0057056508
180,0.0055936978
181,0.0054393525
182,0.0053847516
183,0.0053462570
184,0.0054395933
185,0.0055009003
186,0.0054702812
187,0.0053471282
188,0.0053522983
189,0.0053258404
190,0.0053784123
191,0.0053290044
192,0.0053188820
193,0.0053425084
194,0.0056131400
195,0.0058114938
196,0.0057238091
197,0.0056098843
198,0.0055115614
199,0.0053435745
200,0.0051238641
201,0.0049062744
202,0.0049743335
203,0.0053927646
204,0.0059486208
205,0.0066568277
206,0.0069034087
207,0.0071036884
208,0.0070014794
209,0.0070841201
210,0.0072522675
211,0.0075091542
212,0.0079517620
213,0.0082821531
214,0.0082643043
215,0.0082343271
216,0.0081459431
217,0.0078488422
218,0.0077636107
219,0.0081452553
220,0.0090268254
221,0.0090058357
222,0.0090554270
223,0.0089493891
224,0.0090480445
225,0.0087391476
226,0.0082985803
227,0.0076401827
228,0.0073367883
229,0.0075855015
230,0.0072840445
231,0.0070600467
232,0.0073817025
233,0.0078603287
234,0.0083926044
235,0.0087053301
236,0.0080832375
237,0.0076025363
238,0.0064641483
239,0.0056987154
240,0.0047776304
241,0.0036231933
242,0.0025031011
243,0.0019602331
244,0.0017204729
245,0.0016368577
246,0.0016197427
247,0.0014038725
248,0.0011493472
249,0.0009918839
250,0.0008011074
251,0.0007339196
252,0.0007954444
253,0.0006810038
254,0.0009323422
255,0.0037958344
